Seq,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Plasticizing_Position,Max_Injection_Speed,Max_Screw_RPM,Max_Switch_Over_Pressure,Max_Back_Pressure,Hopper_Temperature
4022,0,9.539999962,4.420000076,16.79000092,68.25,55.70000076,30.60000038,136.3000031,37.90000153,66.40000153
379,0,9.579999924,4.460000038,16.92000008,68.48999786,55.29999924,30.79999924,137,37.90000153,68.40000153
6303,0,9.529999733,4.420000076,16.82999992,68.23999786,55.79999924,30.60000038,136.3000031,37.90000153,66.30000305
7347,1,1.059999943,0.939967401,12.92990251,53.56009916,128.3000031,30.89967365,116.199671,55.90097941,66.20195275
7504,0,9.569999695,4.460000038,16.61000061,68.33000183,55.09999847,30.79999924,136.5,37.90000153,64.69999695
671,1,9.574821004,4.460000038,16.92410616,68.8548207,55.5,30.69284777,136.5,37.30715131,67.85179027
133,0,9.529999733,4.409999847,16.84000015,68.23000336,55.79999924,30.5,136.6000061,37.90000153,67.30000305
5229,0,1.059999943,0.939999998,12.94999981,53.59000015,128.3000031,30.79999924,116.3000031,56.20000076,65.30000305
2000,0,9.579999924,4.460000038,16.81999969,68.58000183,55.59999847,30.70000076,136.3000031,37.59999847,66
2294,0,9.520000458,4.400000095,17.09000015,68.48000336,56.29999924,30.89999962,136.3000031,37.90000153,70.40000153
4357,0,1.059999943,0.939999998,12.89999962,53.58000183,128,30.79999924,116.9000015,56.5,64.19999695
295,0,9.579999924,4.460000038,16.89999962,68.83999634,55.59999847,30.60000038,136.6999969,36.40000153,66.80000305
7757,0,9.569999695,4.449999809,16.92000008,68.48999786,55.40000153,30.70000076,136.6999969,37.79999924,68.19999695
5657,0,9.579999924,4.46999979,16.54999924,68.33000183,55,30.60000038,136.5,38.20000076,65.40000153
2049,1,1.059999943,0.93224483,12.94551027,53.57448945,128.2775534,30.82244758,116.3000031,55.79999924,65.59796843
1450,1,1.059999943,0.930000007,12.95442036,53.58721085,128.3000031,30.8278971,116.0836941,55.94420428,65.91630588
5539,1,1.059999943,0.930000007,12.96000004,53.56999969,128.3232957,30.92329452,115.9767055,55.73011496,65.35341083
4945,1,1.059999943,0.936960091,12.92696033,53.56608133,128.3000031,30.83920177,116.108801,55.80880331,66.38239339
3082,0,9.619999886,4.510000229,16.86000061,68.59999847,55.20000076,30.70000076,137.3000031,38.20000076,66.59999847
2037,0,9.510000229,4.389999866,16.79000092,68.26000214,56.09999847,30.60000038,136.1000061,37.20000076,67.80000305
7287,0,9.569999695,4.460000038,16.88999939,68.48999786,55.29999924,30.79999924,136.8000031,37.90000153,68.40000153
7272,0,9.520000458,4.409999847,17.12000084,68.48000336,56.29999924,30.79999924,136.1999969,37.90000153,69.59999847
1487,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
263,1,1.059999943,0.939999998,12.9592722,53.58010579,128.0010398,30.79999924,116.5999985,56.49688069,64.49480113
7354,0,9.619999886,4.510000229,16.86000061,68.59999847,55.20000076,30.70000076,137.3000031,38.20000076,66.59999847
7398,0,9.550000191,4.429999828,16.92000008,68.48000336,55.59999847,30.60000038,136.6000061,37.5,68.40000153
3872,0,9.590000153,4.480000019,16.82999992,68.58999634,55.5,30.60000038,136.5,38,66.90000153
6275,1,1.059999943,0.939999998,12.89000034,53.59798571,128.0201322,30.89999962,116.7798708,56.14026064,65.33960789
55,1,9.570056143,4.460028261,16.90008429,68.84997024,55.5,30.50028223,136.5002822,37.50028223,67.89830813
642,0,9.609999657,4.489999771,16.75,68.59999847,55.20000076,30.70000076,136.6999969,38,65.19999695
5711,1,1.080000043,0.949999988,13.14765242,53.61000061,127.0999985,30.86173814,119.0999985,57.94695402,64.29130514
3375,0,9.56000042,4.440000057,16.62999916,68.33000183,55.29999924,30.89999962,136.3999939,37.70000076,66.80000305
7437,1,9.442833192,4.329999924,16.93133398,68.85433231,60.7716642,30.7283358,136.9433299,36.67001239,67.28335471
2215,1,9.598967133,4.47896677,16.92103333,68.83999634,55.32066382,30.77933485,136.7793389,37.5103321,66.85166432
171,0,9.579999924,4.46999979,16.98999977,68.48999786,55.29999924,30.60000038,137,37.79999924,68.30000305
714,1,9.449999809,4.329999924,16.93352266,68.83999634,60.87651814,30.88825792,136.8882533,36.39393234,67.1174165
181,0,9.550000191,4.429999828,16.90999985,68.48999786,55.59999847,30.79999924,136.3999939,37.70000076,67.59999847
6495,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
4914,1,9.44111063,4.329999924,16.92444406,68.85777809,60.78888917,30.71111083,136.9777799,36.56666128,67.11110242
4204,1,1.059999943,0.930000007,12.95386551,53.58693347,128.3306722,30.86134332,115.9386571,55.96932854,65.96932854
6446,0,9.600000381,4.489999771,16.61000061,68.33000183,54.90000153,30.70000076,137,38.20000076,65.69999695
2986,1,9.445486216,4.329999924,16.94194557,68.84902525,60.74513497,30.75486503,136.8902715,36.82918976,67.548651
3967,0,9.600000381,4.480000019,16.88999939,68.59999847,55.5,30.5,137,37.70000076,68.69999695
2248,1,1.059999943,0.935986075,12.96993006,53.57401448,128.3401386,30.88027808,116.0993067,55.95986134,66.07958098
400,0,9.529999733,4.409999847,16.75,68.26000214,55.79999924,30.60000038,136.1000061,37.79999924,66.59999847
553,0,9.590000153,4.46999979,16.65999985,68.36000061,55.09999847,31,136.5,38,66.19999695
831,0,9.619999886,4.510000229,16.75,68.58999634,55,30.70000076,137,38.40000153,64.5
3271,1,9.583647892,4.46999979,16.90459126,68.83999634,55.43647982,30.60000038,136.6000061,37.59999847,67.61760882
7094,0,9.590000153,4.480000019,16.89999962,68.58999634,55.5,30.70000076,136.6999969,38,68
5757,1,9.582606428,4.465212922,16.95000076,68.85478661,55.44787091,30.84787103,136.6042562,37.15212756,67.98245336
644,1,1.059999943,0.933322298,12.93338827,53.56999969,128.3000031,30.79999924,116.3000031,55.83322294,65.86644793
4933,0,1.059999943,0.930000007,12.93999958,53.56999969,128.3999939,30.79999924,115.6999969,55.59999847,66.19999695
1302,0,1.059999943,0.939999998,12.96000004,53.59999847,128.1000061,31,116.5,56.09999847,65.09999847
870,0,9.569999695,4.460000038,16.57999992,68.33000183,55,30.70000076,136.3999939,37.70000076,65
3190,1,9.676593593,4.556593596,16.57532807,68.64851221,53.76812623,30.57021887,137.2595579,38.34252898,65.03834676
6981,0,9.529999733,4.420000076,16.79999924,68.23999786,55.70000076,30.5,136.3000031,37.90000153,68.30000305
7189,0,9.569999695,4.449999809,16.93000031,68.83999634,55.70000076,30.79999924,136.3000031,37.09999847,67.5
7859,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
3971,1,9.564819281,4.45481913,16.92000008,68.83999634,55.65542329,30.80361596,136.3927698,37.14819168,67.09999847
5450,1,9.605306431,4.485306094,16.5741632,68.37220437,54.90979659,30.59469428,136.831839,38.31591744,65.25755425
7589,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
3604,1,1.059999943,0.934765359,12.94046933,53.57953063,128.2523466,30.84765298,116.3000031,55.79999924,65.37112027
4183,0,1.059999943,0.939999998,12.90999985,53.56999969,128.1999969,30.89999962,116.4000015,56.09999847,66.59999847
223,1,1.059999943,0.930000007,12.96000004,53.56999969,128.3834876,30.9834921,115.9165091,55.54952338,65.23301337
2838,1,1.059999943,0.939999998,12.9313778,53.57313817,128.2686231,30.83137741,116.3000031,55.90000153,66.15689028
1172,0,9.56000042,4.440000057,16.92000008,68.48999786,55.5,30.70000076,136.3000031,37.5,68.40000153
4459,0,9.5,4.389999866,16.85000038,68.26999664,56.09999847,30.60000038,136,37.29999924,68.19999695
3767,0,9.579999924,4.46999979,16.60000038,68.34999847,55.09999847,30.70000076,136.3999939,38.29999924,66.19999695
2504,0,9.569999695,4.449999809,16.93000031,68.86000061,55.70000076,30.70000076,136.5,37,67.19999695
1528,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
1711,1,9.597997335,4.477997021,16.92400598,68.83999634,55.35007424,30.81001428,136.8000031,37.46995507,66.8300476
7253,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
2039,0,9.56000042,4.440000057,16.89999962,68.83999634,55.79999924,30.89999962,135.8999939,37.09999847,67
5522,0,9.640000343,4.53000021,16.77000046,68.58999634,55,30.70000076,137.1999969,38.40000153,64.69999695
5948,0,9.609999657,4.489999771,16.56999969,68.33000183,54.79999924,30.70000076,137.1000061,38.29999924,65.80000305
7896,1,9.564597141,4.45229828,16.92919352,68.83999634,55.79999924,30.89999962,136.3379034,37.12298318,67.09999847
5071,0,9.5,4.389999866,16.80999947,68.26000214,56.09999847,30.60000038,136.1000061,37.20000076,66.80000305
2230,0,9.590000153,4.46999979,16.60000038,68.33999634,55,30.79999924,136.6999969,37.79999924,65
5225,1,1.059999943,0.939999998,12.93262304,53.58391219,128.0391126,30.79999924,116.5999985,56.3826698,64.30444918
3560,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
2228,1,1.059999943,0.930000007,12.90561625,53.58859623,128.3140434,30.82808252,116.0578743,56.1578761,66.67362854
7350,1,1.059999943,0.933538183,12.92353834,53.57292531,128.3000031,30.77076394,116.0061453,55.70614493,66.58771014
3991,0,9.590000153,4.46999979,16.60000038,68.33999634,55,30.89999962,136.6000061,37.79999924,64.90000153
3368,1,9.575391007,4.463086305,16.89691309,68.83999634,55.49218162,30.62304562,136.4847803,37.4617279,67.73086689
2860,1,9.666516983,4.546516938,16.50683084,68.51298683,53.86921079,30.53348315,137.1990989,38.49954968,64.76786516
3204,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
386,0,9.56000042,4.449999809,16.56999969,68.33000183,55.20000076,30.60000038,136.1000061,37.70000076,64.59999847
1617,0,9.600000381,4.489999771,16.56999969,68.33999634,54.79999924,30.60000038,136.8000031,37.90000153,65.69999695
6660,0,9.529999733,4.409999847,16.86000061,68.26999664,55.79999924,30.5,136.3000031,37.59999847,67
2638,0,9.590000153,4.46999979,16.52000046,68.33999634,54.90000153,30.79999924,136.8999939,38.29999924,65
3007,0,9.619999886,4.510000229,16.86000061,68.58000183,55.20000076,30.5,137.1999969,38.20000076,66.09999847
4185,0,9.579999924,4.460000038,16.62999916,68.34999847,55.20000076,31,136.3999939,37.79999924,65.19999695
1796,0,1.059999943,0.930000007,12.94999981,53.58000183,128.3999939,30.79999924,115.6999969,55.40000153,65.30000305
1983,0,9.569999695,4.460000038,16.62000084,68.33999634,55.29999924,30.60000038,136.1999969,37.70000076,65.5
2690,0,9.56000042,4.449999809,16.62999916,68.33999634,55.29999924,30.79999924,136.3000031,37.70000076,64.69999695
3355,1,9.449999809,4.329999924,16.95321695,68.83999634,60.74521698,30.82260734,136.822609,36.91913449,67.7739198
2816,0,9.600000381,4.489999771,16.59000015,68.33000183,54.79999924,30.60000038,137,38.20000076,64.90000153
4018,0,9.520000458,4.400000095,16.78000069,68.25,55.79999924,30.60000038,136.1000061,37.59999847,67.19999695
4257,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
2707,0,11.47000027,3.359999895,19.90999985,59.81999969,64.59999847,30.39999962,128.8999939,22.29999924,39.5
5972,0,9.600000381,4.489999771,16.61000061,68.34999847,55,30.79999924,136.6999969,38.29999924,65.80000305
347,0,9.529999733,4.420000076,16.78000069,68.26000214,55.70000076,30.89999962,136.1000061,37.70000076,67.09999847
3834,0,9.539999962,4.420000076,17.07999992,68.5,56,30.89999962,136.3000031,38.29999924,68.90000153
5956,1,9.586405576,4.466405213,16.92880207,68.83999634,55.535946,30.61198246,136.540096,37.52810648,67.32396675
2783,1,9.690189568,4.570189636,16.4807907,68.56743307,53.46677436,30.50981033,137.341133,38.57056766,64.57848268
2494,0,1.059999943,0.930000007,13,53.58000183,128.3999939,30.89999962,116,55.79999924,66
5037,0,9.529999733,4.420000076,16.84000015,68.25,55.79999924,30.5,136.1999969,37.70000076,66.5
954,1,1.059999943,0.931725164,12.96690067,53.57172522,128.2827504,30.89999962,116.0517553,55.81725122,65.58976872
4529,1,1.059999943,0.933483347,12.95741636,53.57651774,128.3000031,30.86516605,116.3000031,55.86966636,65.8741641
1462,0,9.609999657,4.5,16.77000046,68.58999634,55.29999924,30.79999924,136.6999969,37.90000153,64.80000305
2702,1,1.059999943,0.93989333,12.99914666,53.58000183,128.2010637,30.89786628,116.2957363,55.89680147,66.50320006
7739,0,9.550000191,4.440000057,16.90999985,68.48999786,55.5,30.79999924,136.3999939,37.59999847,68
2722,1,10.3849242,5.272242867,16.58899614,68.60463622,48.24690416,30.64636816,140.3944415,48.74968138,64.81228743
7809,1,1.059999943,0.938890905,12.99556363,53.5788925,128.2110886,30.89999962,116.2667299,55.88891033,66.37799986
804,0,9.619999886,4.510000229,16.77000046,68.58999634,55,30.70000076,137.1000061,38,64.40000153
2501,0,9.609999657,4.489999771,16.57999992,68.34999847,54.79999924,30.79999924,136.8999939,38.40000153,65
1888,0,9.5,4.389999866,16.79000092,68.25,56,30.70000076,136.1999969,37.5,67.19999695
1708,1,1.059999943,0.935948836,12.94215369,53.58189764,128.281019,30.94051143,116.1379558,55.67846458,65.02153464
6581,0,9.600000381,4.480000019,16.62999916,68.33000183,54.90000153,30.70000076,136.8999939,38.40000153,65.19999695
4431,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
2750,1,9.580405737,4.470202697,16.89060811,68.83999634,55.39797246,30.6040584,136.6040641,37.59796949,67.77971286
6989,0,9.5,4.389999866,16.82999992,68.25,56.09999847,30.5,136.1999969,37.59999847,68.40000153
3868,0,9.529999733,4.420000076,16.95999908,68.48999786,56.20000076,30.70000076,136.1000061,38.29999924,66.69999695
50,0,9.649999619,4.53000021,16.73999977,68.58000183,54.79999924,30.5,137.3999939,38.40000153,65.09999847
2399,0,11.46000004,3.349999905,19.88999939,59.77000046,64.80000305,30.39999962,128.3999939,22.10000038,38.79999924
5818,0,1.059999943,0.930000007,12.90999985,53.56999969,128.3000031,30.70000076,116,55.40000153,67
4787,0,1.059999943,0.930000007,12.94999981,53.59000015,128.3000031,30.70000076,116.1999969,55.70000076,66.5
4640,0,9.579999924,4.460000038,16.63999939,68.33000183,55.09999847,30.79999924,136.8000031,38,65.59999847
6642,0,9.520000458,4.400000095,16.85000038,68.25,55.90000153,30.39999962,136.1999969,37.20000076,67.19999695
3429,0,9.550000191,4.429999828,16.92000008,68.48999786,55.5,30.60000038,136.3999939,37.70000076,67.40000153
2058,1,9.583754376,4.473754242,16.9125261,68.83999634,55.36245701,30.63754419,136.7126325,37.48736778,68.06280754
5266,0,9.510000229,4.389999866,16.79000092,68.25,56.09999847,30.5,136,37.40000153,66.5
5400,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
1660,1,1.059999943,0.930715387,12.93928425,53.57857104,128.3000031,30.89999962,116.2928488,55.8071532,65.73576595
3984,1,1.059999943,0.939999998,12.97577471,53.57308013,128.2346068,30.89999962,116.2653932,55.90000153,66.39617581
806,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
5121,0,9.520000458,4.400000095,16.87000084,68.25,55.79999924,30.70000076,136.1000061,37.5,67.5
7296,0,9.579999924,4.460000038,16.90999985,68.58000183,55.59999847,30.5,136.6000061,37.20000076,68
323,0,9.569999695,4.449999809,16.54999924,68.34999847,55.09999847,30.79999924,136.1000061,38.20000076,65.09999847
7815,0,9.520000458,4.400000095,16.87999916,68.25,55.90000153,30.60000038,136.3000031,37.5,67.69999695
2651,1,9.598848273,4.478847911,16.92115218,68.83999634,55.32304096,30.77695773,136.7769618,37.51152064,66.85760715
7104,1,1.059999943,0.931462835,12.94731376,53.57853869,128.3853669,30.97074329,115.8731445,55.9146296,65.94388575
4803,0,9.600000381,4.480000019,16.87999916,68.58000183,55.40000153,30.70000076,136.6999969,37.70000076,67.30000305
1612,0,9.510000229,4.389999866,16.82999992,68.25,56.09999847,30.60000038,135.6999969,37.59999847,66.80000305
3415,1,1.059999943,0.939999998,12.9252348,53.57252374,128.2747664,30.82523442,116.3000031,55.90000153,66.12617541
6925,0,9.600000381,4.480000019,16.65999985,68.33999634,55,30.79999924,137,38.20000076,65.19999695
5574,1,1.080000043,0.949999988,13.16012111,53.61999893,127.150604,30.89999962,119.0493929,57.90000153,64.19393582
3845,1,1.080000043,0.949999988,13.15464223,53.61488046,127.1488045,30.89999962,119.0511925,58.00238649,63.90477265
2670,0,1.059999943,0.939999998,12.88000011,53.58000183,128.1000061,30.89999962,116.4000015,56.20000076,64.80000305
1460,1,9.572973564,4.462973765,16.91107847,68.83999634,55.47026244,30.67026264,136.6000061,37.31895212,67.3081659
2671,0,9.569999695,4.460000038,16.64999962,68.33000183,55.20000076,30.70000076,136.3999939,37.90000153,64.80000305
7631,0,9.609999657,4.489999771,16.86000061,68.58000183,55.29999924,30.5,137,38.09999847,68
1587,0,9.539999962,4.420000076,16.94000053,68.48999786,55.79999924,30.60000038,136.1999969,37.29999924,68.90000153
4315,1,1.059999943,0.930000007,12.93259465,53.58000183,128.3000031,30.82594889,116.1519002,55.7259478,66.10728055
3902,1,1.059999943,0.939999998,12.91204873,53.59000015,128.1551221,30.89999962,116.4795162,56.02439414,64.98975812
5864,1,10.42040816,5.307491827,16.59416597,68.60416614,48.14585707,30.64166828,140.5166378,48.58753621,64.79583798
2053,0,9.600000381,4.489999771,16.64999962,68.31999969,54.90000153,30.79999924,136.8999939,38.09999847,65.40000153
5542,0,9.520000458,4.409999847,17,68.48999786,56.29999924,30.79999924,136,37.90000153,67.69999695
7640,1,1.059999943,0.939999998,12.91093179,53.59226685,128,30.87732879,116.7226691,56.46801358,63.38136653
6051,0,9.590000153,4.480000019,16.61000061,68.33999634,55.09999847,30.79999924,136.6999969,37.90000153,65.19999695
1578,0,9.640000343,4.519999981,16.73999977,68.58999634,54.90000153,30.70000076,137.3999939,38.5,65.19999695
949,0,9.5,4.380000114,16.81999969,68.23999786,56.20000076,30.5,135.8999939,37.09999847,67.30000305
3898,0,9.640000343,4.519999981,16.72999954,68.58000183,55,30.60000038,137,38.20000076,64.80000305
1242,1,1.059999943,0.938918726,12.99567491,53.57892033,128.2216221,30.91081239,116.256752,55.85675046,66.35943424
5908,1,1.059999943,0.930000007,12.93999958,53.58000183,128.3106343,30.9106319,116.2468418,55.81063172,65.72126192
2003,1,12.81272697,7.69272708,16.68038253,68.58999634,40.50526435,30.70885107,145.9404269,39.80143598,64.36961919
5224,0,9.609999657,4.489999771,16.62999916,68.33000183,54.79999924,30.89999962,137.1000061,38.29999924,64.90000153
1820,0,9.569999695,4.449999809,16.60000038,68.34999847,55.20000076,30.60000038,136.3000031,38.09999847,65.40000153
6109,1,1.059999943,0.939999998,12.90011029,53.58831543,128.1337057,30.8831495,116.4494493,56.53259863,65.55165231
991,0,9.619999886,4.5,16.79999924,68.59999847,55.29999924,30.60000038,136.8000031,38.20000076,66.19999695
6002,0,9.550000191,4.429999828,16.79999924,68.25,55.5,30.60000038,136.6999969,37.70000076,68
5066,1,9.440733571,4.329999924,16.9229359,68.85853235,60.79265961,30.70734039,136.9853207,36.54403833,67.07339741
4308,0,9.590000153,4.480000019,16.84000015,68.59999847,55.40000153,30.5,136.8000031,38.09999847,66.69999695
5299,0,9.539999962,4.429999828,16.89999962,68.48000336,55.70000076,30.70000076,136.3000031,37.59999847,68.40000153
3105,0,1.059999943,0.930000007,12.89999962,53.58000183,128.1999969,30.89999962,116.3000031,56,65.40000153
5409,1,1.059999943,0.939999998,12.89121247,53.59719585,128,30.82803026,116.7719704,56.61590823,63.77575288
6104,1,1.080000043,0.949999988,13.14075626,53.61075646,127.0999985,30.89999962,119.0999985,58.08487927,64.14535666
7453,1,12.20416665,7.084166765,16.71241214,68.58999634,42.61920958,30.61276287,145.1396899,41.59508763,64.3375902
528,1,1.059999943,0.939999998,12.88581449,53.59000015,128.1000061,30.89999962,116.5209285,56.62092773,65.33721454
843,0,9.579999924,4.46999979,16.80999947,68.58999634,55.59999847,30.60000038,136.1999969,37.70000076,66.09999847
6010,1,1.059999943,0.939999998,12.89822858,53.59000015,128.1000061,30.89999962,116.4531358,56.13542199,64.68855694
3314,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
3284,0,9.56000042,4.440000057,16.60000038,68.33000183,55.40000153,30.70000076,136.3000031,37.79999924,65.59999847
1786,1,1.059999943,0.930000007,12.93553484,53.56388442,128.3000031,30.83883634,116.1223242,55.73883713,65.76697884
2910,1,1.059999943,0.939616903,12.92153246,53.59000015,128.011493,30.89616865,116.6731804,56.38467765,63.30726743
3004,0,9.579999924,4.46999979,16.89999962,68.48999786,55.29999924,30.70000076,136.5,38,68.40000153
2734,0,9.569999695,4.460000038,16.59000015,68.33000183,55.09999847,30.60000038,136.5,37.79999924,65.30000305
5009,0,9.56000042,4.440000057,17.05999947,68.48000336,55.90000153,30.89999962,136.8999939,38.40000153,68.19999695
6500,1,9.445524172,4.329999924,16.92552467,68.84894932,60.85524515,30.81048943,136.944752,36.38951028,67
1173,0,9.569999695,4.449999809,16.62999916,68.33999634,55.29999924,30.60000038,136.3999939,37.70000076,65.40000153
7838,0,9.539999962,4.429999828,17.04999924,68.5,56.09999847,30.70000076,136.6000061,38.40000153,67.19999695
4082,0,9.619999886,4.510000229,16.72999954,68.59999847,55.09999847,30.79999924,137.1000061,38,64.69999695
17,0,9.539999962,4.429999828,17,68.48000336,56,30.60000038,136.5,38.09999847,67.40000153
5318,1,1.059999943,0.930000007,12.9284076,53.5621029,128.32102,30.84203707,116.1369414,55.65796293,65.83184867
6263,0,9.619999886,4.510000229,16.85000038,68.58000183,55.20000076,30.79999924,137.1000061,38.09999847,66.5
891,0,1.059999943,0.939999998,12.86999989,53.59000015,128.1000061,30.79999924,116.6999969,56.5,65.59999847
1021,1,9.449506387,4.329999924,16.95802549,68.84098337,60.70493479,30.79506521,136.8098711,37.07039392,67.95065895
6531,0,9.550000191,4.440000057,16.92000008,68.48000336,55.5,30.79999924,136.1999969,37.40000153,68.40000153
7509,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
1925,1,9.583371426,4.466742881,16.95000076,68.85325632,55.43257125,30.83257151,136.6348549,37.16742723,68.03600175
3817,1,9.585236786,4.465236776,16.94952586,68.83999634,55.66908067,30.8738158,136.8000031,37.27855171,67.02144853
2313,0,9.569999695,4.449999809,16.62999916,68.33999634,55.29999924,31,136.3000031,38,65.19999695
566,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
1746,0,9.489999771,4.380000114,16.80999947,68.25,56.20000076,30.39999962,135.8000031,37.09999847,67.19999695
7636,1,1.059999943,0.934843746,12.96421839,53.57515705,128.3515609,30.90312477,116.0421902,55.94843822,66.0453116
4126,0,9.539999962,4.420000076,16.79999924,68.25,55.79999924,30.60000038,136.3999939,37.90000153,67.09999847
3070,1,9.610556432,4.49055612,16.56838814,68.38427921,54.82054604,30.58944423,136.8633387,38.33166749,65.21555385
6159,1,9.589288026,4.46999979,16.93000031,68.83999634,55.5,30.62136365,136.585763,37.59287748,67.27863951
43,1,1.059999943,0.939999998,12.8905039,53.59000015,128.1000061,30.89999962,116.4949642,56.57481897,65.35971416
6252,0,9.539999962,4.429999828,17,68.48000336,56,30.89999962,136.5,38.29999924,67.59999847
2953,1,9.584333077,4.468249448,16.92000008,68.83999634,55.49584073,30.83916768,136.5649909,37.34332621,66.91750615
1383,0,11.47000027,3.359999895,19.95999908,59.79000092,64.59999847,30.39999962,128.8999939,21.89999962,38.70000076
4868,1,9.449999809,4.329999924,16.94903764,68.83999634,60.7730803,30.83653901,136.8365393,36.80768171,67.6346037
965,1,1.078632365,0.949999988,13.15726456,53.61273603,127.1136751,30.81367608,119.0589687,57.71367735,64.47690764
41,0,9.590000153,4.46999979,16.62999916,68.33999634,55.09999847,30.89999962,136.6000061,38,65.30000305
6659,0,9.579999924,4.46999979,16.56999969,68.33000183,55.09999847,30.70000076,136.5,38.09999847,64.59999847
100,0,9.539999962,4.429999828,17.07999992,68.48000336,56.09999847,31,136.1999969,38.09999847,68.40000153
750,1,1.059999943,0.939999998,12.89545142,53.59000015,128.1000061,30.89999962,116.4454861,56.32742467,64.96388178
4721,1,1.080000043,0.949999988,13.14964059,53.61000061,127.0999985,30.85179702,119.0999985,57.90718993,64.34101054
7494,1,1.074679104,0.94467905,13.14871632,53.6093568,127.3064183,30.84678998,118.7871614,57.84679087,64.12567584
3027,0,9.550000191,4.440000057,16.61000061,68.33999634,55.40000153,30.70000076,136.1000061,37.70000076,65
3994,0,9.609999657,4.489999771,16.57999992,68.33999634,54.79999924,30.70000076,137.1000061,38.5,65
7423,0,9.539999962,4.420000076,16.78000069,68.25,55.70000076,30.5,136.5,37.90000153,66.69999695
6459,0,9.569999695,4.449999809,16.94000053,68.83999634,55.70000076,30.70000076,136.5,36.79999924,67.19999695
5149,0,9.569999695,4.449999809,16.60000038,68.34999847,55.20000076,30.60000038,136.3000031,38.09999847,65.40000153
2179,0,9.520000458,4.409999847,16.87000084,68.25,55.90000153,30.5,136.3999939,37.59999847,68.40000153
512,0,9.569999695,4.460000038,16.57999992,68.33000183,55.20000076,30.89999962,136.3999939,38.20000076,65.30000305
4394,0,9.5,4.380000114,16.85000038,68.26000214,56.20000076,30.70000076,136,37.09999847,67.40000153
4396,0,9.579999924,4.460000038,16.57999992,68.33000183,55.09999847,30.70000076,136.5,38.09999847,65.80000305
132,0,9.520000458,4.400000095,16.84000015,68.25,55.90000153,30.5,136.3999939,37.5,67.5
2927,0,9.600000381,4.480000019,16.76000023,68.58999634,55.40000153,30.60000038,136.3999939,37.79999924,64.80000305
5395,1,1.059999943,0.939999998,12.89669524,53.59582539,128,30.84173726,116.7582626,56.57478749,63.66609741
2308,1,1.059999943,0.930000007,12.94536505,53.58268405,128.3000031,30.87317278,116.219522,55.85365291,65.78047797
3079,0,1.059999943,0.930000007,12.92000008,53.58000183,128.3000031,30.89999962,116.1999969,56.09999847,66
5802,1,9.446014623,4.329999924,16.92601512,68.84796823,60.86014967,30.82029818,136.9398473,36.37970144,67
1410,0,1.059999943,0.939999998,12.94999981,53.59000015,128.1000061,30.79999924,116.5999985,56.29999924,64.19999695
2301,0,1.059999943,0.939999998,12.92000008,53.59000015,128.1000061,30.79999924,116.5999985,56.29999924,65.80000305
5249,0,9.56000042,4.449999809,16.57999992,68.33999634,55.20000076,30.60000038,136.1000061,37.79999924,65
1540,0,9.510000229,4.400000095,17.02000046,68.48000336,56.40000153,30.79999924,135.8999939,37.90000153,68
4372,0,9.510000229,4.400000095,16.84000015,68.23999786,56,30.60000038,136.3999939,37.20000076,67.19999695
1485,0,1.059999943,0.930000007,12.92000008,53.56999969,128.3000031,30.79999924,116.1999969,56.09999847,65.69999695
1903,1,9.446231498,4.329999924,16.92623199,68.8475344,60.86231841,30.82463555,136.9376784,36.37536403,67
2883,0,1.059999943,0.930000007,12.89999962,53.59000015,128.3000031,30.79999924,116,55.79999924,67.09999847
7738,0,9.510000229,4.389999866,16.81999969,68.25,56.09999847,30.39999962,136.1999969,37.29999924,68.09999847
5124,0,9.489999771,4.380000114,16.79999924,68.25,56.09999847,30.5,135.8999939,37.09999847,67.09999847
